filename,iou,dice,precision,recall,accuracy
t029,0.08817303876171181,0.1620570178104182,0.09000979101249536,0.8120621382856775,0.9641948051947926
t051,0.022380213287933118,0.04378060724778556,0.022499056247634958,0.8090497737483344,0.9492831168831045
t023,0.0880511434785184,0.16185111151488224,0.09616699658085436,0.5106057710672451,0.9640597402597277
t080,0.1621990447411765,0.2791243814475832,0.16909996273836098,0.7989756722144694,0.9330259740259619
t076,0.23450262667340546,0.3799143421919092,0.24781074837480566,0.8136649614859683,0.9413350649350527
t053,0.011224148636382667,0.02219913092763504,0.01130650244172068,0.6064516128954006,0.9462285714285591
t081,0.006579384594934775,0.013072758484086051,0.0065837600585212175,0.9082568807131134,0.9223480519480399
t088,0.199394621784813,0.3324921058727025,0.2107508268677613,0.787252468101849,0.9288948051947932
t020,0.16994907892759847,0.29052389029337516,0.1797837366815147,0.7564999999987392,0.9712090909090783
t021,0.026841121495317068,0.05227901558174884,0.02752961926305451,0.5176640230676448,0.9661922077921953
t062,0.15364358226954394,0.2663623057084641,0.16017016639419923,0.7903826266796375,0.9453220779220657
t022,0.035443804907591824,0.06846108835574134,0.03900288910288206,0.2797555791703513,0.9627844155844031
t077,0.1988723560418698,0.33176568804781803,0.211135904792227,0.7739548169301649,0.9376285714285593
t040,0.09225903614455053,0.16893252075113233,0.09261891082819008,0.9595864661624074,0.9608610389610265
t054,0.12889393079974387,0.2283543693222469,0.13187399893216373,0.8508312116207116,0.95013766233765
t012,0.021034603899516495,0.04120252892346944,0.021397301885097204,0.5537572254271241,0.9710480519480393
t025,0.08164819944595511,0.15096997246937993,0.08301063155668414,0.8326271186411277,0.9655558441558316
t044,0.1500697808061325,0.26097508744372405,0.1534028923885554,0.8735266008268978,0.9596636363636238
t038,0.15211493402387713,0.26406208188379343,0.15467569516280927,0.9018460976039082,0.9642831168831043
t013,0.6858180403343863,0.8136323421931736,0.9503526980271598,0.7113024178630287,0.9874155844155715
t015,0.09075893963164144,0.16641429436698726,0.0925239939383345,0.8263157894705778,0.9714025974025847
t050,0.007524240465414991,0.014936098136833411,0.007579901539421329,0.5060869565129376,0.950150649350637
t079,0.16651236823723523,0.28548753150188866,0.1756050769941975,0.7627976190470515,0.9333545454545333
t052,0.7160344313607252,0.8345222196887361,0.9285541702906813,0.7577836931872706,0.9802064935064808
t055,0.17599724106215062,0.29931573802535694,0.18176421702476986,0.8472606530151109,0.953454545454533
t014,0.02284341559291424,0.04466649585786802,0.023330508096523473,0.522477522472303,0.9709454545454419
t078,0.008009805106249372,0.01589231585977499,0.00802754277607515,0.7837837837705441,0.9253701298701178
t039,0.10355038435076017,0.1876677056511214,0.10773970684339845,0.7270054598892756,0.9610766233766109
