filename,iou,dice,precision,recall,accuracy
t029,0.09233763425355282,0.16906427345909691,0.09480111008322116,0.7803837953067915,0.9672935064934939
t051,0.024802641021953554,0.048404717218956166,0.02497542926518328,0.7819004524816119,0.9558818181818057
t023,0.0985439417576337,0.17940828402360798,0.10898857941002835,0.5069749665574107,0.9684818181818056
t080,0.1628955196970769,0.2801550387596465,0.17373663564337866,0.7230313700378337,0.9397012987012865
t076,0.2087162223637142,0.3453519006397674,0.23210166336148125,0.6744281766327545,0.9435259740259617
t053,0.012656091798848955,0.024995834027655116,0.012772842099283935,0.5806451612828304,0.9544077922077798
t081,0.007153854819931813,0.014206081395996531,0.007161250305432559,0.8738532109891318,0.9313285714285593
t088,0.15606964140111657,0.27000041487460136,0.17752318603379205,0.5635933260201123,0.9314454545454425
t020,0.17840982546857692,0.30279758639594667,0.19060773480654755,0.7359999999987733,0.9735896103895977
t021,0.02765482233501415,0.0538212281672118,0.028471089928496812,0.4909877433273902,0.9689038961038835
t062,0.12584651357727797,0.2235589168854141,0.13790852833104383,0.5899689762144881,0.9485350649350526
t022,0.04201234988822896,0.08063695193772971,0.046710470895439844,0.2946333687558591,0.967158441558429
t077,0.16878677198219313,0.2888238916255713,0.18930099281616974,0.6089976629442944,0.9400025974025852
t040,0.09537305562875845,0.17413803477941692,0.09631897756769742,0.9066416040071847,0.9643506493506369
t054,0.07328251758533534,0.1365577401748906,0.08056259093601321,0.44780590085300614,0.9508948051947929
t012,0.02203239508937962,0.04311486640783598,0.022444127436984096,0.5456647398780848,0.9727909090908965
t025,0.0830400569417205,0.1533462338894617,0.08551533167728732,0.7415254237261952,0.969884415584403
t044,0.11243855206312754,0.20214788826690536,0.12150284923211696,0.6011468620570227,0.9613103896103771
t038,0.15626561823204735,0.2702936345560124,0.16044061302676504,0.8572473039648012,0.9671129870129744
t013,0.6618660192898557,0.796533549163828,0.9643881453150266,0.678447725056099,0.9866142857142729
t015,0.09249164761733229,0.1693223885400896,0.094808940158573,0.7909774436060489,0.9731896103895977
t050,0.007483683828859324,0.014856188639042164,0.007553135429472583,0.4486956521661096,0.9555623376623252
t079,0.1427277570591116,0.24980185556432316,0.15787612705518733,0.5979910714281265,0.93730779220778
t052,0.6377147635698955,0.7787861204594664,0.9463827386825705,0.6616188504385958,0.9752441558441431
t055,0.1443858289371342,0.25233767368691506,0.15719846476300264,0.6391809629212626,0.9555558441558317
t014,0.024956217162860013,0.04869713797520115,0.025563085509255748,0.5124875124823928,0.9739701298701172
t078,0.008400085754934145,0.016660224197909423,0.008426526941423238,0.7280405405282425,0.9339246753246632
t039,0.1081847517845731,0.19524677922224978,0.11352442194550776,0.6969760604773269,0.9644675324675199
