filename,iou,dice,precision,recall,accuracy
t029,0.08894751082248074,0.1633641841107636,0.09095625108072247,0.8010965580237555,0.9650155844155719
t051,0.023379498393665567,0.04569076951485328,0.02353132981902518,0.7837104072327267,0.9530194805194682
t023,0.09225342558672762,0.1689231151409238,0.1008490601015532,0.5197783298289322,0.9652415584415459
t080,0.16044064564459573,0.2765167632601751,0.1692987656982394,0.7540813060173223,0.9359623376623255
t076,0.22629438777294733,0.36907024941036676,0.2437969711846664,0.7591579937668259,0.9426714285714163
t053,0.01171964181527315,0.023167765714709736,0.011813439705428095,0.5961290322503725,0.9494038961038838
t081,0.007089792128007878,0.014079761672545515,0.007094733456045339,0.9105504586947122,0.9277935064934945
t088,0.18053442738822348,0.3058520331128878,0.19743895676135625,0.6783095664218703,0.9307402597402477
t020,0.1713663457129102,0.2925922301594113,0.18189560773809388,0.7474999999987542,0.9718350649350523
t021,0.027698699699920098,0.05390431983227749,0.028428159671485598,0.5191059841346857,0.9671766233766108
t062,0.1335205408216051,0.23558556905343056,0.14320453328570784,0.6638055842805958,0.9459012987012864
t022,0.04176213288896696,0.08017594721580854,0.04583730234328602,0.31960680127439,0.9641519480519355
t077,0.19270751161360458,0.32314294952815736,0.20885739255990257,0.7136458062836187,0.9401922077921956
t040,0.09473484967977074,0.17307359806346234,0.09530307838778314,0.9407894736812632,0.962732467532455
t054,0.10016424269831707,0.18208961682421038,0.10641849173028517,0.6302231541101839,0.9509051948051824
t012,0.021316446664278756,0.041743079207037924,0.021690792757625043,0.5526011560629757,0.9714987012986886
t025,0.08244775693599513,0.15233577123273626,0.08400552285441319,0.8163841807880777,0.966584415584403
t044,0.12095544638316084,0.2158077678705819,0.12817137386305405,0.6823829244971609,0.9595662337662213
t038,0.15401032044334775,0.2669132462943314,0.15719487612973626,0.8837506854306639,0.9655077922077796
t013,0.6803516197295522,0.8097729210259611,0.9552914285709918,0.702727242156,0.9872493506493378
t015,0.09128735342323738,0.1673021374927143,0.09319888435953949,0.816541353380389,0.9719207792207666
t050,0.007718766080760578,0.01531928617501201,0.0077798706084656515,0.49565217390442345,0.9524181818181694
t079,0.14995053389278648,0.2607947550320749,0.16286566500543512,0.6540922619042752,0.9352792207792087
t052,0.6880512627213178,0.8152018578062684,0.9396443003111885,0.7198659173813035,0.9785038961038833
t055,0.16996168944800408,0.29054231601069463,0.17772886888565764,0.7954620918640891,0.9544168831168707
t014,0.023258916659244303,0.04546047198920185,0.023764085786975753,0.522477522472303,0.9714766233766108
t078,0.008283958744786723,0.016431797159798967,0.008305069208908552,0.765202702689777,0.9295701298701178
t039,0.10667329748543602,0.19278191265266317,0.11127322244914202,0.7207055858867688,0.9626740259740134
