filename,iou,dice,precision,recall,accuracy
t029,0.08873954190094337,0.1630133534894926,0.0909058976430184,0.788303381051513,0.9654857142857017
t051,0.022430523802260217,0.04387686650598925,0.022557735540562396,0.7990950226172029,0.9500220779220656
t023,0.09078507605208008,0.16645822911450522,0.09951029868038597,0.508694821325227,0.9653766233766108
t080,0.15925141242935298,0.27474870545229213,0.16611418047879356,0.7940140845064068,0.9319714285714165
t076,0.2503235694822462,0.400414061755077,0.26056512798690695,0.8642911742218707,0.9428298701298579
t053,0.011084641936892634,0.021926239361441092,0.011171268281924798,0.5883870967666015,0.9471662337662214
t081,0.006309512042435784,0.012539903413274529,0.006315025804216671,0.8784403669523293,0.9216636363636244
t088,0.2084385721585213,0.34497172957034444,0.2181326488517795,0.8242595693084555,0.9295870129870009
t020,0.1602537786899943,0.2762391842773083,0.1711507034954876,0.7156666666654738,0.9707779220779095
t021,0.028983881222173984,0.05633495674927079,0.029662800933888442,0.5587599134783074,0.966280519480507
t062,0.1378869071422583,0.24235608350315557,0.14598416529062494,0.7131334022743401,0.9440051948051825
t022,0.035212247738331516,0.0680290400645106,0.03894104971523821,0.26886291179524746,0.9639896103895979
t077,0.207188018850486,0.34325724844051303,0.218357282994818,0.8019994806538548,0.9386064935064813
t040,0.09028215140443056,0.1656124541489283,0.09121567878842823,0.8981829573906699,0.9624818181818057
t054,0.13122674001984902,0.2320078466630774,0.13433188992211867,0.8502321401814434,0.951189610389598
t012,0.021522795649145325,0.04213864975077384,0.021928790379617105,0.5375722543290454,0.972545454545442
t025,0.08065442020663008,0.14926958831336345,0.08238053356783846,0.7937853107316604,0.9667220779220653
t044,0.13043976836186846,0.23077703388105328,0.13723834228143295,0.7247531060835859,0.9606077922077797
t038,0.1534165677054423,0.26602109246729944,0.15689621217089317,0.8736976786677505,0.9657441558441433
t013,0.6665900886115305,0.7999448612668518,0.9651682189693189,0.6830211520998476,0.9868064935064806
t015,0.09017285670741056,0.16542854860605263,0.09254625078197669,0.7785714285685016,0.972862337662325
t050,0.006639176327185187,0.013190776761557855,0.006694560669454317,0.4452173912966049,0.9502558441558318
t079,0.1850869871196568,0.3123601712470222,0.1917754790571152,0.8414434523803263,0.9353350649350528
t052,0.69938244792342,0.8231018847794249,0.943059410730871,0.7302178842550074,0.97932727272726
t055,0.15444674603351746,0.26756842022236227,0.16278400230316864,0.750968456003596,0.9517584415584291
t014,0.022930288240158886,0.04483255311485198,0.023473957105810288,0.49750249749752745,0.9724415584415458
t078,0.00797191671854327,0.015817735764892895,0.007990016811964576,0.7787162162030622,0.9254974025973906
t039,0.1034471912939223,0.1874982185103362,0.10847267570327217,0.6906761864748201,0.962980519480507
