filename,iou,dice,precision,recall,accuracy
t029,0.09690955766187949,0.1766956208649459,0.10366497676378134,0.597928723726476,0.9762428571428444
t051,0.020607375271141967,0.040382571732184985,0.021043385273441396,0.49864253393213903,0.9659909090908966
t023,0.104389795449274,0.1890452010321364,0.12084286702489179,0.433976686412318,0.9746961038960912
t080,0.14712827778801474,0.2565158241443047,0.16521398265998774,0.5733834827140097,0.9460597402597279
t076,0.22589260913223524,0.3685357223780579,0.2619035822225978,0.6216263891335205,0.9529493506493383
t053,0.01485617953850495,0.02927740863786362,0.015042139326476639,0.5458064516058606,0.9635714285714161
t081,0.004197200353925132,0.008359314988023957,0.004221238534202478,0.42431192659577266,0.9429974025973903
t088,0.14016810283935935,0.2458726962985526,0.16800355563077146,0.4582876277348546,0.9367610389610268
t020,0.17696589792759648,0.30071542130353707,0.19744258872641052,0.6304999999989491,0.9771506493506367
t021,0.029719636000194772,0.057723743359185876,0.031062730221545404,0.40735400143902417,0.9760441558441432
t062,0.13191715661650016,0.23308623929833133,0.15588995181895263,0.4617373319540209,0.961841558441546
t022,0.028280170996369484,0.05500479692993969,0.03321379310342995,0.15993623804420845,0.973136363636351
t077,0.17047135912065728,0.291286681715523,0.20177128418098078,0.5235653077119427,0.9490324675324552
t040,0.08922016295098521,0.16382392832182655,0.09428071337334108,0.6243734335820038,0.9735779220779094
t054,0.07341455795061494,0.1367869615831921,0.08722728584975988,0.3167590235130796,0.9653324675324549
t012,0.01545253863133624,0.0304347826086756,0.01613691931539215,0.26705202311829995,0.9808857142857015
t025,0.08011115902444535,0.1483387304262306,0.08482573182482632,0.590395480223904,0.975066233766221
t044,0.09264469453372481,0.16957881184470494,0.1102501554502749,0.36715514495003637,0.9706818181818055
t038,0.09141297859636249,0.16751308695985329,0.10652357529681197,0.3918844818124806,0.9723246753246627
t013,0.46295929810658254,0.6329079677141559,0.9602517616467399,0.472004573426885,0.9788545454545328
t015,0.10300429184543539,0.18677042801546856,0.10810810810804403,0.6857142857117079,0.9793714285714158
t050,0.0,0.0,0.0,0.0,0.9647844155844031
t079,0.14605819345833587,0.25488791806913724,0.16782985947369428,0.5296130952377012,0.9459532467532344
t052,0.47427883236786256,0.6434045201695202,0.9395591910925776,0.48920437740303874,0.964284415584403
t055,0.18031686358747975,0.3055397565691316,0.2055953155496936,0.5945766463745494,0.9682857142857016
t014,0.03335101445429429,0.06454924606989762,0.03448985189246127,0.5024975024924825,0.981066233766221
t078,0.010446567220363643,0.020677129418334498,0.010483071256549445,0.749999999987331,0.9453792207792084
t039,0.1087929799426447,0.19623677622539115,0.12147570485896747,0.5102897942030443,0.9741480519480393
