filename,iou,dice,precision,recall,accuracy
t029,0.08072803589517993,0.14939565406631083,0.0839226602467334,0.6795613767874519,0.9670064935064809
t051,0.033362937792009356,0.06457157804264992,0.03367633302150231,0.7819004524816119,0.9674896103895978
t023,0.09177924105624473,0.16812783684630725,0.10039728214454371,0.5167208102417032,0.9652493506493381
t080,0.15686738181736637,0.27119336975503194,0.17660583764940788,0.5839468629956914,0.9490649350649227
t076,0.25688976377947376,0.4087705559905349,0.28519947921503647,0.7212912330212728,0.953915584415572
t053,0.017568173480610783,0.03452972280081937,0.017818016453752607,0.5561290322508886,0.9686987012986887
t081,0.004408523144745558,0.008778346744694528,0.004430737153033224,0.4678899082461493,0.940168831168819
t088,0.1630529054639748,0.28038777032060874,0.1984502075186051,0.4775705790655981,0.9448571428571305
t020,0.16022480058007244,0.2761961311290115,0.16996807569515365,0.7364999999987725,0.9699207792207666
t021,0.028941185245951986,0.056254304251674124,0.02961605984274879,0.5594808940118279,0.9661857142857018
t062,0.13576763931427382,0.2390764353811741,0.15499524554456764,0.5225439503614038,0.9582272727272603
t022,0.03446481987253399,0.06663314055818877,0.03778696706115864,0.2816153028685398,0.9614337662337538
t077,0.21459063395981426,0.35335466610705674,0.2418092616967233,0.6559335237596364,0.9519727272727149
t040,0.07191864312329888,0.13418675677427572,0.07485681142605856,0.6469298245593768,0.9653922077921953
t054,0.17650727650721534,0.30005301289971725,0.18675074238362474,0.762917477908098,0.9691350649350523
t012,0.01826902114671102,0.035882504067810274,0.018631330872862895,0.4843930635782151,0.9707584415584289
t025,0.07995495495492681,0.14807090719494653,0.08156232050542735,0.8022598870028169,0.9660467532467407
t044,0.14013712047007243,0.24582502920753013,0.15672099544332424,0.5697674418595575,0.9714961038960913
t038,0.10739677777049526,0.19396259755553116,0.1156087628141709,0.6019009321867996,0.9644558441558316
t013,0.6810280886192134,0.8102518848196117,0.9431889236261978,0.7101590611020916,0.9871545454545326
t015,0.0877653939059678,0.16136824061081448,0.09001216968007214,0.7785714285685016,0.9720441558441432
t050,0.0,0.0,0.0,0.0,0.9697649350649225
t079,0.1891412576653941,0.3181140279948398,0.20969843413161593,0.6586309523804623,0.950715584415572
t052,0.3874121369431448,0.558467273894146,0.9082348760767042,0.4031943212066641,0.9580090909090785
t055,0.20757097791789375,0.343782654127362,0.2508259212196946,0.5462091864963516,0.9755324675324548
t014,0.02285889785888783,0.04469609230899296,0.02335066332017598,0.5204795204743209,0.9710766233766107
t078,0.0,0.0,0.0,0.0,0.9442142857142735
t039,0.10199726584638658,0.18511346444775037,0.10813772624430566,0.6423771524556019,0.9650233766233641
