filename,iou,dice,precision,recall,accuracy
t029,0.07788388221194659,0.14451256484533298,0.08124076809450394,0.6533658239395268,0.9670181818181692
t051,0.025662134158450717,0.05004013174281088,0.025809398732362872,0.8180995475039087,0.9554246753246629
t023,0.10046642481672449,0.18258880516678463,0.11079812206568246,0.5186317599837214,0.9684415584415459
t080,0.1620795107033346,0.2789473684210092,0.17316912845097573,0.716789372598658,0.9398623376623254
t076,0.21390906744345037,0.35243013365729764,0.23758523948964072,0.6821896865992343,0.9446285714285592
t053,0.012469511359584405,0.024631875270673283,0.01257983355912174,0.587096774185973,0.9532025974025851
t081,0.007225188175591461,0.014346718609526831,0.007232419367020313,0.8784403669523293,0.9316545454545333
t088,0.17636914547268537,0.2998534025674691,0.19657612991302068,0.6317764563243278,0.9336324675324554
t020,0.18048644560320828,0.30578317315788034,0.19167195096166068,0.7556666666654073,0.9732636363636237
t021,0.030158280370792954,0.058550770198027915,0.030962969120140075,0.5371304974726956,0.9688857142857017
t062,0.13707679603630302,0.2411038489469389,0.1487923641560724,0.6351602895546689,0.9497857142857019
t022,0.04366504944259706,0.08367636621714561,0.04828800786367616,0.3132306057377438,0.9664649350649225
t077,0.18103839109221823,0.30657494702571836,0.20077631631869178,0.6480784211888807,0.9413506493506371
t040,0.0792988037246647,0.14694504144914125,0.08145551092651594,0.7496867167896313,0.9639168831168706
t054,0.10092313817211154,0.18334275059324595,0.10796422487220296,0.6074584394179909,0.9530740259740136
t012,0.01692847338721116,0.033293341331717005,0.017399028162381838,0.38497109826144543,0.9748857142857016
t025,0.07366185550789567,0.13721611721606694,0.07654896190940144,0.6613700564948398,0.969410389610377
t044,0.10233446772938615,0.1856686345663799,0.11185069172536156,0.5460337687152819,0.9609480519480395
t038,0.16257134069233362,0.2796754659297197,0.16663747504110182,0.8694936940214413,0.9681766233766108
t013,0.6023476179544895,0.7518313894002964,0.9601735221862958,0.6177825604463739,0.9842493506493378
t015,0.08623242042927172,0.15877342419073306,0.08952929875115777,0.7007518796966138,0.9743480519480393
t050,0.007285868329785421,0.014466336834182664,0.007355537248438462,0.4347826086880907,0.9557623376623252
t079,0.1569259252665592,0.2712808518495305,0.17100566462323058,0.6558779761899881,0.9384961038960917
t052,0.6336129019987004,0.7757197573837532,0.9469615144105091,0.6569259587891834,0.9749805194805068
t055,0.14428244426748005,0.25217977430361327,0.15691633293642254,0.6418372993905458,0.9553337662337538
t014,0.026790793897063982,0.0521835490857542,0.027477190748977573,0.5174825174773479,0.975562337662325
t078,0.008476055627750166,0.016809631880598377,0.008501614723160869,0.7381756756632065,0.9336103896103775
t039,0.05979018657457679,0.11283400682889677,0.0663083097087492,0.37820243595048675,0.963219480519468
