filename,iou,dice,precision,recall,accuracy
t029,0.08940522359882987,0.16413584525229533,0.09153519097646033,0.793481571730754,0.9655428571428446
t051,0.02289648138704159,0.04476793459293964,0.023017968369511956,0.8126696832505641,0.9502311688311564
t023,0.09071435857329206,0.16633934973030134,0.09938165834757529,0.5098413911704379,0.9652688311688186
t080,0.16043377076731521,0.27650655265096497,0.16738327684756144,0.7944142125473795,0.9325337662337541
t076,0.2484281604740068,0.397985512245547,0.26000576909204226,0.8480037631558487,0.9433363636363513
t053,0.011237069927812062,0.02222440268850949,0.011327548698454322,0.584516129024716,0.9482337662337539
t081,0.006325541240535542,0.012571560556314228,0.00633132259833386,0.8738532109891318,0.9222714285714165
t088,0.20244307400376507,0.3367195975934095,0.21407408568603503,0.7884071358462049,0.930129870129858
t020,0.1634651180105117,0.28099702428557866,0.1738803310497074,0.7318333333321136,0.9708168831168705
t021,0.027133805441659657,0.052834022788281865,0.027817049405820252,0.5248738284028488,0.9661012987012861
t062,0.141302136317367,0.24761565201885238,0.14959612277864306,0.7182006204749553,0.9451883116882994
t022,0.03518563455470753,0.06797937177681737,0.03889186910872906,0.2696599362373282,0.963854545454533
t077,0.20707096337643457,0.34309658613146155,0.2187768086931265,0.7946637237076118,0.9391246753246631
t040,0.09237457557195684,0.1691261910294652,0.09320568647538,0.9119674185435089,0.962854545454533
t054,0.11089630112733838,0.1996519405363052,0.11607665301342987,0.7130447805890174,0.9504272727272604
t012,0.02183244864988607,0.04273195410604267,0.02223475767403646,0.5468208092422333,0.9724779220779094
t025,0.08123299441497879,0.15025992516799103,0.08290401549194969,0.8012005649689223,0.966671428571416
t044,0.1317731514716061,0.232861419800012,0.1384898599709867,0.7309652755643024,0.960732467532455
t038,0.15297377408333238,0.26535516682494126,0.15662213425691682,0.8678486565511463,0.9658571428571303
t013,0.6670713699751708,0.8002913156442799,0.9649689087193406,0.6836264586203438,0.9868233766233638
t015,0.08910292402708543,0.1636262690354681,0.09146125199499403,0.7755639097715205,0.9726103896103769
t050,0.007105538140019043,0.014110811371650211,0.007162229770648771,0.4730434782526427,0.9506389610389486
t079,0.1872212017842779,0.3153939661840652,0.19364907043014765,0.8494047619041298,0.9356363636363515
t052,0.6961750490861094,0.8208764177508743,0.9424197505620164,0.727102435176826,0.9790999999999873
t055,0.15642227122377886,0.2705279466094088,0.16484713514556298,0.7537354731590993,0.9523038961038838
t014,0.023194929266937718,0.045338241235334496,0.023735664598597606,0.5044955044904645,0.9723805194805069
t078,0.007886982145951137,0.01565052885028538,0.007905756433199329,0.7685810810680983,0.9256688311688192
t039,0.10480723465013334,0.1897294502842812,0.10989486292250801,0.6936161276759899,0.9633610389610264
